Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),4/43,6.250942361496206e-05,0.0398185028427308,0,0,21.219017094017097,205.40418572151412,EME1;MCM8;POLE;TRAIP
GO_Biological_Process_2023,DNA Replication-Dependent Chromatin Assembly (GO:0006335),2/5,0.0002450871709985121,0.0780602639630261,0,0,135.35374149659864,1125.3170126751409,CHAF1B;ASF1B
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),4/111,0.0023407366994855,0.1586661452417697,0,0,7.707554517133956,46.686889589314006,PRC1;NUSAP1;RRS1;CDCA8
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),4/110,0.00226496676348,0.1586661452417697,0,0,7.78066037735849,47.385740437229956,TGM1;COL16A1;COL9A2;MATN4
GO_Biological_Process_2023,Negative Regulation Of Chondrocyte Differentiation (GO:0032331),2/14,0.0021657651600423,0.1586661452417697,0,0,33.82312925170068,207.5042741698455,CHADL;SNAI2
GO_Biological_Process_2023,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),2/15,0.0024908343052083,0.1586661452417697,0,0,31.21978021978022,187.16687708215863,UBE2C;CDCA8
GO_Biological_Process_2023,Negative Regulation Of Cartilage Development (GO:0061037),2/13,0.0018624280503563,0.1586661452417697,0,0,36.89981447124304,231.94759321375395,CHADL;SNAI2
GO_Biological_Process_2023,Mitotic Spindle Midzone Assembly (GO:0051256),2/10,0.0010850384206118,0.1586661452417697,0,0,50.744897959183675,346.39177176286466,PRC1;CDCA8
GO_Biological_Process_2023,Mitotic Spindle Elongation (GO:0000022),2/10,0.0010850384206118,0.1586661452417697,0,0,50.744897959183675,346.39177176286466,PRC1;CDCA8
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),5/176,0.0019132618463391,0.1586661452417697,0,0,6.0723299476762085,38.00638353981998,COL16A1;CTSG;COL9A2;MATN4;ELANE
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),3/59,0.0032188419242375,0.1864002096126644,0,0,10.959499263622977,62.89364704662167,NUSAP1;CDCA8;KIF20A
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),3/173,0.0559904463785372,0.2380742662536401,0,0,3.5894481503941784,10.346850641993324,WNT6;WNT10A;IRX4
GO_Biological_Process_2023,Carbon Dioxide Transport (GO:0015670),1/11,0.0536582567508638,0.2380742662536401,0,0,20.09090909090909,58.768318421882675,RHAG
GO_Biological_Process_2023,Double-Strand Break Repair Via Break-Induced Replication (GO:0000727),1/11,0.0536582567508638,0.2380742662536401,0,0,20.09090909090909,58.768318421882675,MCM2
