,AHR,AR,ARID2,ARID3A,ARNT,ASCL1,ATF1,ATF2,ATF3,ATF4,ATF6,ATF7,BACH1,BACH2,BATF,BCL11A,BCL6,BHLHE22,BHLHE40,BMAL1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CLOCK,CREB1,CREB3,CREB3L1,CREM,CTCF,CTCFL,CUX1,DEAF1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,EBF1,EGR1,EHF,ELF1,ELF3,ELF5,ELK1,ELK4,EOMES,EPAS1,ERG,ESR1,ESR2,ESRRA,ETS1,ETS2,ETV1,ETV4,ETV6,FLI1,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXJ2,FOXK1,FOXK2,FOXL2,FOXM1,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,GABPA,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI1,GLI2,GRHL2,HBP1,HES1,HHEX,HIC1,HIF1A,HINFP,HMBOX1,HNF1A,HNF1B,HNF4A,HNF4G,HOXA9,HOXB13,HOXB7,HSF1,IKZF1,IRF1,IRF2,IRF3,IRF4,IRF8,IRF9,JUN,JUNB,JUND,KDM5B,KLF1,KLF13,KLF3,KLF4,KLF5,KLF6,KLF9,KMT2A,KMT2B,LEF1,LHX2,LYL1,MAF,MAFB,MAFF,MAFG,MAFK,MAX,MAZ,MBD1,MBD2,MEF2A,MEF2B,MEF2C,MEIS1,MEIS2,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYCN,MYOD1,NANOG,NCOA1,NCOA2,NCOA3,NEUROD1,NFATC1,NFATC2,NFE2,NFE2L1,NFE2L2,NFIC,NFKB1,NFKB2,NFYA,NFYB,NR1H2,NR1H3,NR1H4,NR2C2,NR2F1,NR2F2,NR2F6,NR3C1,NR4A1,NR5A1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PAX8,PBX2,PBX3,PDX1,PGR,PKNOX1,POU2F1,POU2F2,POU4F2,POU5F1,PPARA,PPARG,PRDM1,PRDM14,PROX1,RARA,RARB,RARG,RBPJ,REL,RELA,RELB,REST,RFX1,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SATB1,SIX2,SIX5,SMAD1,SMAD3,SMAD4,SMAD5,SNAI1,SNAI2,SNAPC4,SOX10,SOX11,SOX13,SOX2,SOX6,SOX9,SP1,SP2,SP3,SP4,SPI1,SPIB,SREBF1,SREBF2,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,TAL1,TBP,TBX21,TCF12,TCF3,TCF4,TCF7,TCF7L1,TCF7L2,TEAD1,TEAD2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,TGIF2,THAP1,THAP11,TP53,TP63,TP73,TWIST1,USF1,USF2,VDR,WT1,XBP1,YBX1,YY1,ZBED1,ZBTB11,ZBTB33,ZBTB7A,ZC3H8,ZEB1,ZEB2,ZFX,ZHX1,ZHX2,ZKSCAN1,ZNF143,ZNF197,ZNF217,ZNF24,ZNF263,ZNF274,ZNF384,ZNF584,ZNF592,ZNF639,ZNF644,ZNF740
B cell,4.126060798733561,4.109491445603446,7.3386418686812975,2.6413556177012407,4.624212078133556,-0.036136412924711724,3.2163786917585697,7.654399475218983,4.603149193277565,1.445775266595882,1.3954909656988281,6.138388022109964,2.986984334716165,6.3581772507591205,10.658460935245936,6.549215225820263,3.919288567789377,1.6149257183340129,5.433337927454433,0.34420230063936036,0.3820536071615073,8.509626275489554,0.2939421696237604,2.0484198193427363,-0.5469041305833345,2.600330983505055,1.155547194112687,3.8278569979500157,2.720600240289023,1.800451405621435,2.8664509887524345,4.269929131032965,0.05185892051837144,3.8606711180540954,-0.9352890756933318,3.0456530615012833,5.078725779354444,-0.22887115535450128,-0.4785600510700551,7.758511742077374,1.5723245887536073,2.807385937092007,2.9959352390218217,7.09594911804574,6.892496333428472,-0.24985073669890148,5.617431226759796,0.6932986909623131,2.0363453210197555,4.510255314257241,6.376541367682636,3.2325313849517525,0.3531969846932359,2.8988034200153945,3.2055217791129964,1.9558894272650635,-0.2168003727474031,10.367349636180325,0.9777861781783667,3.469433298522387,1.3760080405673163,3.9282577396257654,5.080223068979023,8.851508544530498,1.9717454981572418,2.4981714600103513,11.507422075549858,0.09092811497786314,4.001341943965013,1.3146076069810544,7.3117691077215845,0.8598265516438891,0.19395234485309712,6.028877803840215,3.454310301432333,0.4480890595048009,14.959596017591242,2.424758184030855,7.164153753910557,3.083016078617942,12.386924087498866,11.935234175706114,-0.7284637458151948,2.1032821795182,0.970108934349176,1.1664416895047636,-0.16108472095515847,1.1703204083506749,5.318756635154668,1.0154497164930796,1.100804419973211,0.4863885404795594,3.320056315856718,1.941431421511184,8.099716895170513,-1.931766365648136,0.733313707942435,3.599225808206333,-0.7360824649700083,3.738348782670273,1.5511828358511535,-0.4322173101108695,4.1788260892700935,8.853009627575947,2.660272081954852,5.923947585898766,0.5419752999746342,9.822730052572137,0.8348676357607815,2.35758873853038,0.8181672233804704,4.913819503273904,1.942167072566576,3.1477335186928745,2.729492949583726,3.102757116502888,1.5395898487952049,1.1995545313093237,-0.4151421376026373,3.3170790665982013,1.6245338372137919,5.855818638626217,0.7294415418715829,-0.16190505790751206,1.7345940127259707,5.783980986319254,1.666548470169054,5.470577490966045,4.478033920319582,3.380191329367002,5.252814278321955,2.3392519377175596,0.24645925859640408,1.5762090471600265,-1.7509577046315454,14.722253205343737,8.717257523357198,10.375086131185332,2.7601734056595646,4.233979794083303,9.073524467011495,2.8609569276791618,4.2491616722845915,1.7765744203400249,1.0564123705474595,13.607754550655699,-1.1162033049719502,0.015114648665331864,1.632163990676274,4.865897617305265,8.295286551165743,7.10830887615321,0.6920395905074216,4.812059278768473,-1.276922041427864,4.666490394962916,2.2393151909391924,3.2102316403590225,1.9828143754789553,4.357405529650556,4.196372436705753,7.936887612341211,7.746931303053152,1.920398749276615,0.3472041594915918,-0.74274575133889,5.848958901293113,-0.15721934140427968,1.1227965877558888,1.8017200680571488,4.884694702466072,4.244499539351793,-1.534017923577164,-0.9981982259244937,2.59468055008763,2.7877976824319326,3.317989699032621,6.644512053291003,-0.03113464013460123,0.01968050835268624,4.570529737424495,2.3592595944335577,3.078800664589611,4.095323558895098,3.0339751768255967,1.1597978244918912,11.17149483390327,3.634465808631441,4.076730698998744,-0.665731529167457,1.9992833256205522,-0.1627100323564652,-0.6203105712352681,1.4167271182979837,1.6080076540155088,-0.2608356930512517,-0.3241031042828442,8.141210956919913,0.06050537877184522,5.251145763607989,4.077390197479614,0.9154163932955609,-0.80726603204122,-0.8537332099589879,9.093547375347242,13.885418639554032,2.8069183158852224,12.616728786655285,1.1841289921521527,-1.1329901797755058,-1.2342136714222511,1.9805871219020936,0.8975686490838545,-1.0020183582303528,0.9801094646759221,2.06394112455906,1.2187988874557094,2.5874633856257407,0.2018818473650168,3.3349318402331702,-0.2110034960242906,0.6110467741607333,2.3564889037794754,0.909531171199312,5.742560990149388,3.0463484052640037,0.407952396062819,2.6440231641903624,2.4337608592201865,-0.22373263063612925,2.6853614665319867,20.033913123226395,6.945070015775924,-0.07039800484707075,-1.285487879417604,5.783815734795818,11.952825979881778,2.079806877218574,5.228264238077258,0.45101098389891464,5.167905889174474,6.923857439327906,2.2652112877106934,16.79804416517161,3.6201830010130642,6.779156273614257,7.400854632605977,4.360579521724729,4.9333478120138565,5.599940130949985,-0.007347368934698028,2.299563112431608,4.068077780917103,0.8906571739149339,5.859930136044389,-0.5354155315762144,3.953810251037614,0.09145086797771072,2.3648529402534426,3.0838363315349424,2.307271480285872,1.7016413672985948,3.7172668664574733,-0.5424044970949371,2.8622137504620726,2.351492493723712,3.867867286157503,4.129720335088006,6.250224049313404,1.8628440193471099,0.13528255349921353,-0.583486224450098,0.5465078275505978,6.697911688101045,3.6880973884665935,8.293195581624033,-0.036270610461597436,0.5248505584046663,2.8575929811672447,7.399948358709569,7.8943997031547966,4.322485520632538,3.6879192569493164,1.675220021367261,3.751479669188553,1.8424967732161186,5.281123388575353,0.7548106691037787,-0.09698234375344507,0.9508761662152021,8.716863910388502,0.06048925164782913,0.5755234270390364,5.17199842357876,2.853508364389358,3.057948200977767
"CD4-positive, alpha-beta T cell",4.325076836634987,4.650541181135804,7.121050085095788,3.2552585703353127,3.846903248989097,-0.13856455797305467,3.46367527175692,6.614631429263343,5.273622444701561,2.3248505504053263,2.6165685432890746,5.076667745957639,3.30639955396003,4.80802024839176,9.213703339985072,5.185283426385119,2.405382494914418,2.450044408020977,4.865692222134623,1.070438309702412,-0.04463338560257007,8.443822733980177,1.3231578538669446,3.026848450051429,-0.14562703211864553,2.555747210876573,0.7713805606444345,1.9860123614346963,4.388405463242941,1.8528358166698018,1.09565979916935,3.3248462281464155,0.6072638908458018,3.3021576382184126,-0.9573826112116924,2.382328974201863,5.017249384962907,0.13947663581331757,-0.08657306028846563,8.428840979633156,2.0507893172098015,3.0603428702013233,3.6277355613633584,4.568539472519197,6.860303375457776,-0.39437628684120196,6.535629698765776,0.0652663701453731,1.3396411824387726,6.497813118573357,6.9401678326348355,5.464572956330718,0.7191885147947288,4.326074624362041,1.7244811453951612,1.77234758165598,-0.7138994000414692,11.846409160066852,0.8054881049070155,3.7034963335768727,3.5165979751148555,4.200877900224959,6.139402946652582,8.038743188365347,2.8800513556567005,2.3239011314497207,9.327013672440001,0.39975932269992687,4.241922011747463,1.515500808364203,6.398602988897236,2.7989847889267545,-0.22414529596220492,5.17121614068946,4.662754206150181,1.173801938329656,11.896255722653068,3.2963883407453474,6.771318319846364,2.820450608746846,10.747192284619814,10.467129445341167,-0.7717488532323552,1.224033600441966,3.9471624718284524,1.3765146876631742,-0.39810874722860246,0.6340174963571354,5.069886807786718,1.1122177118381884,-0.04688594620939406,0.46586138880410916,4.25298380030959,1.5739679574755305,7.656286172505132,-1.9079712500292916,-0.18983496709261444,3.117300017945135,-0.18271863690772341,4.131594193001453,2.7535540893983845,-0.6365198703501856,4.04015973017025,7.391597945105392,2.3451483396902844,5.6005317245877455,0.5272020743731245,7.467059917847994,0.2850442366930033,3.136092036308351,1.8061496298743067,4.617125448177921,2.429001777107957,2.655541737342304,3.2104898205532666,3.363261689220792,0.20385073629213743,1.1469941460646136,-0.2578763518315346,4.386571442499765,2.441539989367592,6.037287357068263,0.4755870823051612,-0.31508682326341003,0.33119757659264587,5.325948137799603,3.274786787872024,3.4590561672353237,3.4766376667186005,2.3379530705187257,3.329320561393919,3.0661605698864363,0.5101399504765647,1.570202257056719,-1.6157620199752152,9.698075785826488,4.438571555857668,8.11744744413025,2.01427020186896,3.5645274865928953,8.188227796168134,2.778999831910406,4.325645564907179,3.3452871224293603,1.383509144996421,13.691492025562043,-0.9399912632740817,1.4847767378701269,0.9196799132625657,5.083389485056658,6.6767522491434725,6.739174905025743,1.3792934645916597,5.303807257527915,-0.7180963793715515,3.0445348321554038,1.7469831296823362,3.5362715716735775,1.7810501041137832,4.8755163677587445,5.035367780570332,6.133701511561637,6.3616330837350725,1.5237562707536196,0.012890541602357575,-0.9393975622720193,5.645588235267493,-0.339590263995166,0.4832379554038777,1.5110938621430785,1.884552289747586,3.510731600772564,-1.5148934971383698,0.1686583578978256,2.2611427847199224,3.266952437667691,1.7205513473698384,0.40123850322924187,0.09581702085346096,0.6822807756155782,4.475609357180786,2.9379257004682016,2.9690092691808694,3.245178614290958,1.3099301846770466,1.1507311363148527,5.13960095043065,4.168192905700346,1.6739312341402521,-0.5444508249269131,0.8667112686238767,2.0570465718831485,-0.7949953884321711,0.6131139352946628,2.7224908035531166,-0.14926078130667023,-0.1951292935233947,5.860298972972377,2.587304290018894,5.235090790251321,5.6245059486348215,0.5664015069638592,-0.613077443856904,-0.8886925025173318,3.128578387374264,15.64108993355477,2.591856331653199,10.517374762218234,1.4072427921773687,-1.0611675166660504,-1.1539721044560778,2.2072720394544114,0.8164220866939073,-0.9506367174465623,0.8300509125124953,3.31104883348463,2.482426778565447,2.1934206949007558,0.13351030315492038,3.571812503810112,-0.06916280949616214,0.058485274751107506,0.21754205915908276,0.4260173265173707,3.686694019288028,1.4616245255706697,0.3030785618972333,3.4846868323933804,2.145710581866944,-0.34351213983430945,2.5383823438055275,17.179066671401653,2.6683567193637217,-0.12463044408855965,-0.9065586255418672,6.1591951582502436,12.157077638177569,2.49735681944838,6.735825022122054,1.8549382716094815,5.021206465699392,8.21291501758857,2.6609320105001144,14.861227599162836,2.7519251209815754,8.912936230315342,5.91331642928587,3.397473222555203,5.274016144983587,7.738825228546379,0.23629349006467124,4.640495823761916,3.8887401514482707,0.8928421479463131,5.358823875048742,0.4160794735869815,2.384091103858297,-0.18480735648755353,3.0360001231727285,3.1294477051833325,2.60331702155332,1.5352510164645206,3.6432666143222265,-0.9604939700068031,1.5183742418258066,2.2948985890820857,4.50724295517989,4.81257969750201,7.098833742177971,2.495121714381044,0.5535413811858744,-0.4409269064498859,0.6709996167094779,6.464658655138942,3.202930703821619,8.037592205078036,0.30117842587663135,0.13752510386767483,2.781361444464725,6.8486341980267085,6.997513994523584,4.287576404689819,4.182874889981584,1.8474596691172136,2.8136809355731462,1.8760201565328594,5.892547565842093,0.19916263272204804,-0.7682667844881853,0.6931945706389483,6.513307475115373,0.0726553383511236,0.5041260307361336,5.0447423081598055,3.240511738057252,3.2309544373592987
"CD8-positive, alpha-beta T cell",4.131678340788144,4.7616929027282655,8.239934952910456,3.375280528558062,4.1792233383173185,-0.27825933731814256,3.664122816898912,7.21384555005284,7.182188184854051,2.659954909090066,3.2003468136196718,6.0115387750430145,3.81211516695713,4.796249575702137,10.34091598737574,6.097541966821135,2.422421040895603,3.155598200591044,5.59515595358726,1.3343416396373227,0.15177913898141931,9.562233606300481,1.6550813681312027,3.7732134920773217,0.04343691126736282,3.853819539376539,1.2244259176178995,2.8724553539373123,4.562218952710713,2.0763716604985363,1.789198036268807,4.028018520156469,0.7322963714972631,3.501578795693879,-1.0379411823120874,3.386954531366362,5.830049175673989,0.05249428858137806,-0.1406362687406301,8.869618081055407,2.139233816808718,3.5967959780651557,3.850609025127291,5.78461943031293,7.737305380580823,-0.4049980702585473,7.605181791244592,0.5212945825448211,1.6043469370631704,5.9428201538025025,7.106855181345792,5.615549317811555,1.162522573453598,4.30586517989484,1.9858020752587344,2.156115108650591,-0.44391303329664533,13.082478788201884,0.7816286473499623,4.293616292601185,3.600890367940845,4.057102580594047,7.441151755967692,9.42148210657303,3.3488889894057965,2.9622700970951703,10.812688938046078,0.5993994509768154,4.26882970971693,1.532175650429415,6.711711859508766,2.5318423824623033,-0.1543076902278551,5.344540903198162,4.6173848333969225,1.157734043654469,13.638540170214315,3.5769826216016387,7.91701793113092,3.057284193465737,12.148882310161387,11.791381600639388,-0.8108325926316368,1.650246769052973,4.373640023216617,1.2330721594786695,-0.6699785634853351,0.6016474727003459,5.264737156043118,1.1179051462366276,0.18131007705296953,0.5386614173663964,4.691220676426049,1.6529968292999992,8.016243344495118,-1.914927769566346,-0.13436489594197157,3.78484021492455,-0.10119249140753643,4.132971591878549,2.8827326734958736,-0.6348297481340155,4.632893351482652,9.537394355722135,3.797474585806267,6.317567674826871,1.0438805709954895,8.54816169624092,0.5485723252516993,3.0265817266257327,2.2939052245112928,5.42540712679045,3.7113341498224455,3.132235010506779,3.4062746212572357,3.20849771561018,-0.009890553247691546,1.4605998873412227,-0.2458012555315689,4.9057466013521385,2.8640898014497926,6.460666493498398,0.6360364559231142,-0.519136953062261,0.03292772890518697,6.142078698878838,3.080483968177505,3.9474534208797736,4.110764010744224,2.4982025033640634,3.8557430840837483,3.7927910669606995,0.4682895227326099,1.728108600170051,-2.0476037143172414,10.965124609116101,4.703289136227146,8.654399778907846,2.1421941151444015,4.221227044286445,9.391539074369195,3.750308178203052,5.073423353745955,3.2788894391621257,1.019326484136395,12.583619367208426,-0.37189863134834394,1.790258716605887,0.887224184179125,5.308328995559449,7.162173369750896,7.58258346987482,1.6425718129359796,6.060287789668071,-0.8744879336518309,3.362478837307762,2.1202708900795044,4.193203397864038,2.0882222391267775,5.292770218560102,5.509404220848928,6.189911880433528,6.398539537539078,1.7441849158658118,0.25299738356302864,-0.9909508817364968,5.848948071121071,-0.19698505745166464,1.0174652422910928,1.5433852257838128,2.716748182981348,3.7733385700355466,-1.6238806572160336,0.6296792313755316,2.6878796530883324,3.4551475478622833,2.103683537761866,0.72646066907894,0.24156239777313318,0.6968528480457385,5.687514334736253,3.9135739874304454,3.426960716449465,3.40008200809615,1.5492244214041169,0.9800008665400298,6.788914471643158,4.413128529050049,1.6967828923085395,-0.4144782664019379,1.4230444462201142,2.9865254865014292,-0.5275726946099092,0.48670213291433173,2.442524891925968,-0.22358074593992686,0.06486794404325207,7.102809079889075,3.509494629290987,5.9771870180353295,5.998313358627609,0.9439615298431137,-0.2845631259797863,-0.518420101566021,3.7920135140989704,17.451226533150916,3.3570628976262937,11.345064767945754,1.3635351930053685,-1.0920801166069083,-1.1228682494356121,2.0166802403207873,1.119114174922218,-1.0535719491907327,2.3124046105009137,3.773623427573894,3.1036528459109722,2.2535898986554255,0.09326498739770411,3.7697923927030184,-0.16296992753868864,0.1226971827479361,-0.21618697298463616,0.5707167411477981,4.083214461734642,2.244314534158107,0.3047693475606376,3.785609897865486,2.3042649276922322,-0.16139445916943884,2.8739916561657655,20.01357109450381,2.2896816946784453,0.2516191693731385,-0.522640853178398,6.599434969619329,13.661247431703018,3.09992492958181,6.8475422504292585,3.0947444144610703,4.992842843935173,9.4232353498525,2.825619926661111,16.629898653782035,3.036488708636089,10.397628840624618,7.471523909133721,4.287364590325645,5.166818195729769,7.073221143447221,-0.17636529679610355,3.499703751269785,4.575360686263081,1.1766452948950963,6.978762306105998,0.18990305074550615,3.423866408290439,-0.19299210406672931,3.3224983226095803,2.735568606497332,3.0255630240025186,2.0007624446684393,4.385073333125857,-0.5863672682241242,2.181204552756081,2.4289683527283845,4.9540450415981185,5.379659937033867,7.787584306355801,2.6667994910782484,0.6172748487728338,-0.6232252441641297,0.7531130290457927,6.175851766243996,3.6551491964258385,8.245419371986904,0.584298743433434,0.027068679256724428,3.199191600041143,8.024824519989844,7.181724415727917,5.248476401446247,4.031571375679379,2.0283710874927205,3.6174809520565554,2.074120928295744,6.184764719263562,0.2252108067481755,-0.3053196353966436,0.3254136479726198,7.334071954623946,0.2932734519113011,0.7963843952010916,5.75636349040342,3.3407171137996325,3.312443810015423
T cell,4.766268260601638,5.2526485215603005,9.723518005422118,4.7547994568973655,5.927652248874854,0.13847188867637783,4.634716908947367,6.712084651593116,6.026019163481333,2.9483203934933733,3.5157140345770834,6.5662749893885115,4.705836542723112,5.914291016704675,10.241211566642908,6.169375750753188,3.25426913161538,3.010146868772866,5.858161290945583,1.876965862860744,0.4652727283715974,11.8261046739677,2.1583164003586437,4.596559112876304,0.016423634786601096,3.6562981626049957,1.8642965433686143,2.3117997558004104,5.070615350787833,1.7709079741888103,3.683118407762958,4.805431899895156,0.6742023417193606,4.12381873575078,-1.0066509326267434,2.8303439510994464,6.98405162257009,0.4287196387953158,0.4590778234172173,9.242448638339527,2.1832390049728256,3.9508838127987445,4.050718787048635,6.2424226649156065,8.352612919782542,-0.41969175319410007,8.76940571337527,0.6548793748275578,1.1541237312176922,5.712524558379882,5.662352302469627,6.767534917820804,1.8356576088663534,5.525758910807971,3.45134706899426,2.0388229263390305,-0.10480341415657562,12.83485824679291,0.5961393974882336,4.400695652303425,3.8236198027086434,4.847164460289579,6.643876600745017,11.123425331796774,4.068106601119518,4.385198662383766,13.38772654958056,0.8845010112257556,5.203146619617704,1.4239786087719069,8.234685289198776,2.8489662153524877,0.236289252785854,5.881646261856197,5.604850330553481,1.6776817450800587,15.542455038407759,4.9495899422431595,7.580258852977086,3.5753922043854462,14.198443424369465,14.339396359586418,-0.7596065785045227,1.9464096675367295,4.960926259685838,1.5258145735388504,-0.6721063157095188,1.2728633322659393,7.015414745896977,0.9861572532805455,-0.15868774475958805,0.3951296491178651,5.672638236327271,1.610398761450754,9.442993686216624,-1.9475321871997595,0.24459977037221467,5.31368402597469,0.1897516715852873,4.876097158437103,4.187098748387543,-0.6178170692593409,4.3562558835158445,9.388132427538862,2.309976139445859,7.196235537982364,0.20384426791464777,9.794337378204208,0.6236899783321577,2.8918665692882417,3.114783153940319,6.1541966595282664,3.7784782365686467,3.777640501353127,3.242263810332277,3.303071932913764,0.333029046213861,1.6098052400598812,0.3027065825160732,5.620550304424964,3.6340038531883243,7.646079983030073,0.7771106740617326,0.11913119513933319,0.17772988188309186,5.108579302197087,3.541522032250462,4.794969920541276,4.894846085233994,3.1649043490228066,4.209754254858532,3.836198887621002,0.2774342676416314,1.8742650637344773,-1.656290184108477,11.357954475982927,4.4618666394010695,8.517834761559435,2.7527242413823654,4.99051034258255,11.00478297364101,4.301700814427508,5.773963153181119,3.8348400770310946,1.8894786220580062,11.810449571603996,-0.7677505134422188,2.1099127698095086,1.2589217427984338,6.197673924589629,7.822419909415761,9.071918383816142,1.4885263468100223,6.176294260420354,-0.715098663290763,3.150605262250461,2.6064084629439446,5.123807360732535,2.261620961884477,5.626075771348062,6.327579973919531,5.542701659633801,5.708126314367033,1.9323865816983994,0.3678100070123839,-1.006260638896836,5.5227874658520495,-0.07122938260754132,0.9121139764593431,2.7218010131239643,3.163453039702151,4.383739071412418,-1.5652465474607469,0.8943786897579634,2.8735672981463396,4.5748998421144424,1.9999594947453405,-0.07631306534008137,0.489128574479393,0.9209659299426513,5.933020094300468,4.5196658826866285,4.194412982944503,4.021859373603714,1.2989155857622874,1.451298612309636,6.165257003475172,4.5228586064035605,2.4075192425067065,-0.4995881363676026,1.9000848271833821,2.8644506397357135,0.17533861124131384,0.8505655995720065,3.466693035056562,-0.36528440006514895,0.13271610273617107,7.283909240796235,3.0251347663122883,6.5251518069516665,7.000587057527258,0.8289980281547192,-0.44252922521451316,-0.8001201292572052,3.397969045233534,18.867567057550854,3.7723976772028216,12.532156997264781,1.7789591316594544,-1.037461196247157,-1.14231161406708,2.681306277089447,1.3091692938906918,-1.0632721719613853,1.4211892649532014,4.8803343137172455,3.4379668704797623,3.5837761380281257,0.005576581033846064,4.284980165075861,-0.12160177395106476,0.7418076937585508,0.6023782924630238,1.2247843741288988,5.540019923164253,2.0582076799914804,0.698243506710841,4.906542706729767,2.290775764610089,0.052472568615411073,2.956365206830799,20.54333712486019,2.6239130942571656,0.3307786528572167,-0.624682078618961,6.27824567641013,14.487029847349882,2.423143824888097,8.253793139654466,1.3214247252137217,5.522106299865405,10.507121955108692,2.141402716793645,18.764304596348783,3.1871607833477342,10.053173198500376,8.14677265050109,4.158264719895606,6.573953132739129,9.377304433726039,0.8601741670609039,5.657656386824188,5.900966392367094,0.8808697092231342,7.364336146803116,1.1953247806037754,4.669227394479566,0.5103549721279641,3.8825011416630475,2.7858258925807293,2.9463361157516212,1.9439384114237237,5.270216158812871,-0.08951515206269514,2.0234958090823656,2.299593292747146,4.506481752951697,4.96238687426697,8.025829648764207,2.7281882361648226,1.2144106478389605,-0.5914556555792226,1.038386909771516,6.6233115000909715,4.234356190224508,8.588355314345222,0.28512114575543956,0.180824779242881,3.3223095657504897,8.643414839355648,8.371255314593538,6.645087341946417,5.000637601021638,2.1719222464567602,4.114471005611016,2.09100084603884,8.220095286186961,0.5013013005330733,0.8204761090280384,0.558282251000961,8.475730598895453,0.10135841924411092,0.9397418729035746,6.178064607192363,4.368655684037463,3.8138093244791764
