Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),51/93,3.4004293835375695e-98,2.710142218679443e-95,0,0,492.10787172011663,110443.49279049948,RPL5;RPL3;RPL32;RPL34;RPL10A;RPL8;RPL6;RPS15;RPL7A;RPS14;RPS16;RPL18A;RPL36AL;RPS18;RACK1;RPL36;RPL38;RPL37;RPS11;RPL39;RPS13;RPS9;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPL37A;RPL27;RPL26;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPL13;RPL15;RPS2;RPS27A;RPL19;RPL35A;RPL23A;RPS28;RPL27A;RPS20;FAU;RPS21;RPS23
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),51/183,3.6274484582113823e-79,1.4455382105972358e-76,0,0,155.87012987012986,28152.59150103189,RPL5;RPL3;RPL32;RPL34;RPL8;RPL10A;RPL6;RPS15;EEF1B2;RPS14;RPL7A;RPS16;RPL18A;RPS18;RPL36AL;RPL36;RPL38;RPL37;RPS11;RPL39;RPS13;RPS9;RPS7;RPS8;RPS5;RPS6;RPL22;RPL13A;EEF1D;RPL37A;RPL27;RPL26;RPL28;RPL10;RPL12;RPL11;RPS15A;RPL14;RPL13;RPS2;RPL15;RPS27A;RPL19;RPL35A;RPL23A;RPS28;RPL27A;RPS20;FAU;RPS21;RPS23
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),49/158,1.7908907141889254e-78,4.7577996640285784e-76,0,0,174.44846195358878,31229.5759788599,RPL5;RPL3;RPL32;RPL34;RPL8;RPL10A;RPL6;RPS15;RPS14;RPL7A;RPS16;RPL18A;RPS18;RPL36AL;RPL36;RPL38;RPL37;RPS11;RPL39;RPS13;RPS9;RPS7;RPS8;RPS5;RPS6;RPL22;RPL13A;RPL37A;RPL27;RPL26;RPL28;RPL10;RPL12;RPL11;RPS15A;RPL14;RPL13;RPS2;RPL15;RPS27A;RPL19;RPL35A;RPL23A;RPS28;RPL27A;RPS20;FAU;RPS21;RPS23
GO_Biological_Process_2023,Translation (GO:0006412),53/234,4.049186709039637e-77,8.068004517761478e-75,0,0,122.85259198307276,21609.836792592352,RPL5;RPL3;RPL32;RPL34;RPL8;RPL10A;RPL6;RPS15;EEF1B2;RPS14;RPL7A;RPS16;RPL18A;RPS18;RPL36AL;RPL36;RACK1;RPL38;RPL37;RPS11;RPL39;RPS13;RPS9;RPS7;RPS8;RPS5;RPS6;RPL22;RPL13A;EEF1D;RPL37A;RPL27;RPL26;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPL13;RPS2;RPL15;RPS27A;RPL19;RPL35A;RPL23A;RPS28;RPL27A;RPS20;FAU;RPS21;RPS23
GO_Biological_Process_2023,Gene Expression (GO:0010467),49/296,1.821316925419423e-63,2.9031791791185604e-61,0,0,76.44653488925935,11043.718782698166,RPL5;RPL3;RPL32;RPL34;RPL8;RPL10A;RPL6;RPS15;RPS14;RPL7A;RPS16;RPL18A;RPS18;RPL36AL;RPL36;RPL38;RPL37;RPS11;RPL39;RPS13;RPS9;RPS7;RPS8;RPS5;RPS6;RPL22;RPL13A;RPL37A;RPL27;RPL26;RPL28;RPL10;RPL12;RPL11;RPS15A;RPL14;RPL13;RPS2;RPL15;RPS27A;RPL19;RPL35A;RPL23A;RPS28;RPL27A;RPS20;FAU;RPS21;RPS23
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),19/118,8.703759641701555e-24,1.1561494057393564e-21,0,0,46.915949619653325,2491.156565139206,RPL5;RPS9;RPS7;RPS8;RPS5;RPS6;RPL11;RPL35A;RPS15;RPS14;RPS28;RPS16;RPS15A;RPL14;RPL38;RPL26;RPS11;RPS13;RPS23
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),19/155,1.9668410445823327e-21,2.2393890179030275e-19,0,0,34.088235294117645,1625.254049589691,RPL5;RPS9;RPS7;RPS8;RPS5;RPS6;RPL11;RPL35A;RPS15;RPS14;RPS28;RPS16;RPS15A;RPL14;RPL27;RPL26;RPS11;RPS13;RPS23
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),13/84,2.5448489682898126e-16,2.5353057846587262e-14,0,0,41.73174680265501,1498.4739423342644,RPS9;RPS7;RPS8;RPS5;RPS6;RPS15;RPS14;RPS28;RPS16;RPS15A;RPS11;RPS13;RPS23
GO_Biological_Process_2023,rRNA Processing (GO:0006364),12/101,1.021713145999452e-13,9.047837526239592e-12,0,0,30.353932584269664,907.9506389244208,RPS15;RPL5;RPS14;RPS28;RPS16;RPS7;RPS6;RPL11;RPL14;RPL35A;RPL27;RPL26
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),11/91,9.43886130138407e-13,7.522772457203103e-11,0,0,30.620786516853933,847.8519414455311,RPS15;RPL5;RPS28;RPS16;RPS7;RPS6;RPL11;RPL14;RPL35A;RPL27;RPL26
