Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),5/20,1.1980035847042452e-09,8.865226526811417e-07,0,0,147.66666666666666,3033.4586466141805,C1QA;GRN;TYROBP;C5AR1;AIF1
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),4/26,4.960429225063624e-07,0.00016696119972288084,0,0,78.76679841897233,1143.4263718971108,FCER1G;HLA-DRA;CTSD;CTSS
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),4/28,6.768697286062737e-07,0.00016696119972288084,0,0,72.19565217391305,1025.5960576184534,FCER1G;HLA-DRA;CTSD;CTSS
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),4/31,1.0344595095127406e-06,0.00019137500925985704,0,0,64.16425120772946,884.2880643786286,FCER1G;HLA-DRA;CTSD;CTSS
GO_Biological_Process_2023,Astrocyte Activation (GO:0048143),3/12,3.183301843206519e-06,0.0004711286727945648,0,0,141.4255319148936,1790.1066225817303,C1QA;GRN;C5AR1
GO_Biological_Process_2023,Phagocytosis (GO:0006909),4/69,2.650437262169083e-05,0.0032688726233418,0,0,26.60200668896321,280.3372890754863,MSR1;TYROBP;CD14;AIF1
GO_Biological_Process_2023,Regulation Of Blood Coagulation (GO:0030193),3/29,5.1313052371625945e-05,0.0037590018360141,0,0,48.91325695581015,483.1438947992733,PLAUR;APOE;THBS1
GO_Biological_Process_2023,"Phagocytosis, Engulfment (GO:0006911)",3/30,5.691425903052129e-05,0.0037590018360141,0,0,47.09929078014184,460.3468031322656,MSR1;AIF1;THBS1
GO_Biological_Process_2023,Glycolipid Transport (GO:0046836),2/5,6.0956786529959696e-05,0.0037590018360141,0,0,277.0416666666667,2688.78505476905,NPC2;PSAP
GO_Biological_Process_2023,Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455),2/5,6.0956786529959696e-05,0.0037590018360141,0,0,277.0416666666667,2688.78505476905,C1QB;C1QC
GO_Biological_Process_2023,Lipoprotein Metabolic Process (GO:0042157),2/5,6.0956786529959696e-05,0.0037590018360141,0,0,277.0416666666667,2688.78505476905,APOE;CTSD
GO_Biological_Process_2023,Cell Junction Disassembly (GO:0150146),2/5,6.0956786529959696e-05,0.0037590018360141,0,0,277.0416666666667,2688.78505476905,C1QB;C1QC
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),2/6,9.128927051395768e-05,0.0042221287612705,0,0,207.77083333333337,1932.5756890799971,TYROBP;THBS1
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),3/35,9.094610315590577e-05,0.0042221287612705,0,0,39.73005319148936,369.69781921167737,C1QA;C5AR1;AIF1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),4/91,7.869565920366472e-05,0.0042221287612705,0,0,19.85307346326837,187.6100068119366,GRN;GPX1;C5AR1;MTSS1
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),3/34,8.329713391830358e-05,0.0042221287612705,0,0,41.01372683596431,385.24589055488593,C1QA;GRN;TYROBP
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),4/102,0.0001226260480091412,0.0053378397368685,0,0,17.614906832298136,158.64638771191477,APOE;CTSD;CTSS;CTSB
GO_Biological_Process_2023,Synapse Pruning (GO:0098883),2/8,0.0001698630098259154,0.0062849313635588,0,0,138.5,1202.2517804391236,C1QB;C1QC
GO_Biological_Process_2023,Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272),2/8,0.0001698630098259154,0.0062849313635588,0,0,138.5,1202.2517804391236,TYROBP;APOE
GO_Biological_Process_2023,Nicotinamide Nucleotide Biosynthetic Process (GO:0019359),2/8,0.0001698630098259154,0.0062849313635588,0,0,138.5,1202.2517804391236,KYNU;NAMPT
GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),4/122,0.0002443241739391557,0.0084018782052607,0,0,14.614591009579955,121.54976727814284,MSR1;FCER1G;MRC1;APOE
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),3/49,0.0002497855682645102,0.0084018782052607,0,0,27.618871415356153,229.09599013803128,GPX1;PLAUR;THBS1
GO_Biological_Process_2023,Macrophage Activation Involved In Immune Response (GO:0002281),2/11,0.000332063883264561,0.0084733542626129,0,0,92.31944444444444,739.4956618223716,GRN;TYROBP
GO_Biological_Process_2023,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),2/11,0.000332063883264561,0.0084733542626129,0,0,92.31944444444444,739.4956618223716,CTSS;CTSB
GO_Biological_Process_2023,Neutrophil Activation Involved In Immune Response (GO:0002283),2/11,0.000332063883264561,0.0084733542626129,0,0,92.31944444444444,739.4956618223716,FCER1G;TYROBP
GO_Biological_Process_2023,Lipoprotein Catabolic Process (GO:0042159),2/10,0.00027212309342677823,0.0084733542626129,0,0,103.86458333333331,852.6509585567859,APOE;CTSD
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),5/236,0.0003013906906426455,0.0084733542626129,0,0,9.484848484848484,76.89464511700173,C5AR1;CD14;LYZ;AIF1;THBS1
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),3/51,0.00028134681783249164,0.0084733542626129,0,0,26.465425531914892,216.37926602740956,MSR1;NPC2;APOE
GO_Biological_Process_2023,Synapse Organization (GO:0050808),4/131,0.00032058377475969313,0.0084733542626129,0,0,13.572749058541596,109.19774639836136,C1QB;C1QA;C5AR1;C1QC
GO_Biological_Process_2023,Response To Thyroid Hormone (GO:0097066),2/12,0.0003978405023918531,0.009813399058999,0,0,83.08333333333333,650.4975835514635,CTSS;CTSB
