Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),1/122,0.1152335606361476,0.158446145874703,0,0,8.638103523270987,18.66516440827309,RPL5
GO_Biological_Process_2023,Protein Targeting (GO:0006605),1/129,0.1214470850948444,0.1644206690514817,0,0,8.162828947368421,17.209501461061883,RPL11
GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),1/137,0.1284974930534796,0.1687728266971075,0,0,7.679566563467493,15.757287045296094,RPL11
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),1/135,0.1267399474222517,0.1687728266971075,0,0,7.794972505891595,16.10143512741297,RPS23
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),1/143,0.1337499897609051,0.1730882220435242,0,0,7.3528539659006675,14.792346387731271,RPS2
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),1/149,0.1389724038190062,0.1772401671894572,0,0,7.052631578947368,13.91822665778434,RPL13
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),2/705,0.155572197455609,0.195576476801337,0,0,3.046783625730994,5.668983824653513,RPL10;RPS6
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),1/174,0.1604122537407113,0.198820821537783,0,0,6.02585944630362,11.027372148017925,RPL5
GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),1/192,0.1755338529080929,0.2124155292377305,0,0,5.453017360154313,9.487832290769862,RPS27A
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),2/763,0.1762083367540264,0.2124155292377305,0,0,2.806103080741714,4.871642593624899,RPS14;RPL10
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),1/196,0.1788588908629642,0.2126970594046061,0,0,5.340080971659919,9.191123636275076,RPL5
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),1/245,0.2185704849775349,0.2564560357069743,0,0,4.257118205349439,6.473572881408745,RPS6
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),1/270,0.2381217863295401,0.2757199631184149,0,0,3.856583838779104,5.5340937924214195,RPS6
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),2/1025,0.2735938586555604,0.3126786956063548,0,0,2.058976865428478,2.668661616733339,RPS14;RPL10
GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),1/325,0.2795115774127264,0.3153463950297426,0,0,3.192982456140351,4.070131664880384,RPL11
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),1/336,0.2875290580342482,0.3202855330001752,0,0,3.086410054988217,3.846998258988292,RPS13
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),1/364,0.3075564964625346,0.3383121461087881,0,0,2.844280121792083,3.353680680530016,RPS27A
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),2/1127,0.3121295031728341,0.3391036577680172,0,0,1.8622222222222224,2.1682544274021476,RPL5;RPL11
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),1/381,0.3194538394860498,0.3428285106679559,0,0,2.714681440443213,3.097838346524308,RPL10
GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),1/434,0.3553115860525164,0.3767158984653186,0,0,2.3759572140512946,2.458545884252935,RPS27A
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),1/482,0.3862311934886067,0.4005140048587753,0,0,2.133603238866397,2.02973760246591,RPL10
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),1/483,0.3868601183294989,0.4005140048587753,0,0,2.1290674819829656,2.021958573619618,RPS6
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),1/594,0.4529906402414605,0.4635253062935875,0,0,1.720688737019615,1.3625855622405671,RPS6
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),1/766,0.5422497661362374,0.548482522068838,0,0,1.3219814241486068,0.8090903881077673,RPS6
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),2/2028,0.6163113775906343,0.6163113775906343,0,0,0.9846440715147526,0.4765706452191482,RPS14;RPL10
