Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),3/20,9.642450990008837e-07,0.0002159548797259237,0,0,207.22837370242215,2870.5109211031295,C1QA;TYROBP;AIF1
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),3/26,2.1907791586236774e-06,0.0002159548797259237,0,0,153.1227621483376,1995.3814991245245,FCER1G;CTSD;CTSS
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),3/28,2.756870805011792e-06,0.0002159548797259237,0,0,140.85882352941175,1803.1921560828853,FCER1G;CTSD;CTSS
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),3/31,3.775486561735298e-06,0.00022180983550194872,0,0,125.74789915966386,1570.2116644461864,FCER1G;CTSD;CTSS
GO_Biological_Process_2023,Cell Junction Disassembly (GO:0150146),2/5,9.482777500558208e-06,0.00037140878543852975,0,0,739.8888888888889,8557.579526684436,C1QB;C1QC
GO_Biological_Process_2023,Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455),2/5,9.482777500558208e-06,0.00037140878543852975,0,0,739.8888888888889,8557.579526684436,C1QB;C1QC
GO_Biological_Process_2023,Synapse Pruning (GO:0098883),2/8,2.650430025143172e-05,0.0008897872227266364,0,0,369.8888888888889,3897.964407357134,C1QB;C1QC
GO_Biological_Process_2023,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),2/11,5.196871583395421e-05,0.0013569609134421,0,0,246.55555555555551,2432.2381677726335,CTSS;CTSB
GO_Biological_Process_2023,Neutrophil Activation Involved In Immune Response (GO:0002283),2/11,5.196871583395421e-05,0.0013569609134421,0,0,246.55555555555551,2432.2381677726335,FCER1G;TYROBP
GO_Biological_Process_2023,Response To Thyroid Hormone (GO:0097066),2/12,6.232515501994467e-05,0.0014646411429686,0,0,221.88888888888889,2148.58238291385,CTSS;CTSB
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),2/16,0.0001130474302618912,0.0024151041919585,0,0,158.46031746031747,1440.0403167035038,DOCK4;AIF1
GO_Biological_Process_2023,Myeloid Cell Activation Involved In Immune Response (GO:0002275),2/17,0.0001280437171265482,0.0024165206757293,0,0,147.88888888888889,1325.548639908665,FCER1G;TYROBP
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),3/102,0.00013783717764729214,0.0024165206757293,0,0,35.43850267379679,315.0283525400414,CTSD;CTSS;CTSB
GO_Biological_Process_2023,Neutrophil Activation (GO:0042119),2/18,0.00014396293387323563,0.0024165206757293,0,0,138.63888888888889,1226.393330101256,FCER1G;TYROBP
GO_Biological_Process_2023,Synapse Organization (GO:0050808),3/131,0.00028855049794020246,0.0045206244677298,0,0,27.36948529411765,223.07883396526145,C1QB;C1QA;C1QC
GO_Biological_Process_2023,Regulation Of Peptidase Activity (GO:0052547),2/27,0.0003284920428102522,0.0048247268787755,0,0,88.68888888888888,711.3733953565135,CTSS;CTSB
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),2/34,0.0005228284778315545,0.0072273348406126,0,0,69.26388888888889,523.3757526021546,C1QA;TYROBP
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),2/35,0.0005541829397838258,0.0072351661582888,0,0,67.16161616161617,503.57885305588366,C1QA;AIF1
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),2/50,0.0011307590059983,0.0139857034952424,0,0,46.138888888888886,313.0461870363529,C1QA;TYROBP
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),2/58,0.0015185400416673,0.0178428454895916,0,0,39.53174603174603,256.5612651652447,C1QA;TYROBP
GO_Biological_Process_2023,Phagocytosis (GO:0006909),2/69,0.0021410236112441,0.0239590737448754,0,0,33.02321724709785,202.976255104392,TYROBP;AIF1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),2/76,0.0025901140533562,0.0276671273881236,0,0,29.88888888888889,178.0198173382836,TYROBP;AIF1
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),2/78,0.0027258980360561,0.0278515668901392,0,0,29.09941520467836,171.83080571225088,CTSS;CTSB
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),3/320,0.0037799482301075,0.0369407951910523,0,0,10.94618667656337,61.058321479159275,FCER1G;TYROBP;AIF1
