Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),29/93,1.7161699983746493e-45,1.6389423484477902e-42,0,0,126.59419014084509,13048.852381432753,RPL5;RPL3;RPL32;RPL12;RPL11;RPL10A;RPS15;RPS15A;RPL18A;RPS18;RPL36;RPL13;RPL38;RPL37;RPS27A;RPL39;RPS13;RPL19;RPS8;RPS5;RPS6;RPL13A;RPL35A;RPL23A;RPL27A;RPL37A;RPS20;RPS21;RPS23
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),29/158,5.61041810589661e-38,2.6789746455656307e-35,0,0,62.60061142046075,5369.48032258893,RPL5;RPL3;RPL32;RPL12;RPL11;RPL10A;RPS15;RPS15A;RPL18A;RPS18;RPL36;RPL13;RPL38;RPL37;RPS27A;RPL39;RPS13;RPL19;RPS8;RPS5;RPS6;RPL13A;RPL35A;RPL23A;RPL27A;RPL37A;RPS20;RPS21;RPS23
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),30/183,9.98138180172575e-38,3.17740654021603e-35,0,0,55.31372549019608,4712.59179099155,RPL5;RPL3;RPL32;RPL12;RPL11;RPL10A;EEF1B2;RPS15;RPS15A;RPL18A;RPS18;RPL36;RPL13;RPL38;RPL37;RPS27A;RPL39;RPS13;RPL19;RPS8;RPS5;RPS6;RPL13A;RPL35A;RPL23A;RPL27A;RPL37A;RPS20;RPS21;RPS23
GO_Biological_Process_2023,Translation (GO:0006412),30/234,2.3752470794928633e-34,5.670902402289212e-32,0,0,41.37815126050421,3203.611985817998,RPL5;RPL3;RPL32;RPL12;RPL11;RPL10A;EEF1B2;RPS15;RPS15A;RPL18A;RPS18;RPL36;RPL13;RPL38;RPL37;RPS27A;RPL39;RPS13;RPL19;RPS8;RPS5;RPS6;RPL13A;RPL35A;RPL23A;RPL27A;RPL37A;RPS20;RPS21;RPS23
GO_Biological_Process_2023,Gene Expression (GO:0010467),29/296,1.0517868093849397e-29,2.0089128059252342e-27,0,0,30.03412987287018,2004.0116155978037,RPL5;RPL3;RPL32;RPL12;RPL11;RPL10A;RPS15;RPS15A;RPL18A;RPS18;RPL36;RPL13;RPL38;RPL37;RPS27A;RPL39;RPS13;RPL19;RPS8;RPS5;RPS6;RPL13A;RPL35A;RPL23A;RPL27A;RPL37A;RPS20;RPS21;RPS23
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),11/118,1.708683617276121e-11,2.7196547574978253e-09,0,0,22.86285834295915,566.8322798458639,RPS15;RPL5;RPS15A;RPS8;RPS5;RPS6;RPL11;RPL35A;RPL38;RPS13;RPS23
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),10/155,5.5591947356955206e-09,7.584329960841744e-07,0,0,15.137931034482758,287.7389558143934,RPS15;RPL5;RPS15A;RPS8;RPS5;RPS6;RPL11;RPL35A;RPS13;RPS23
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),7/84,2.0879273779399705e-07,2.492463307415839e-05,0,0,19.377321603128056,298.06048361539024,RPS15;RPS15A;RPS8;RPS5;RPS6;RPS13;RPS23
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),5/44,2.6282556274495593e-06,0.00027888712491270324,0,0,26.802968960863694,344.3964458710792,CD74;MEF2C;TYROBP;TNFRSF13C;CD22
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),5/46,3.2912385559521554e-06,0.00031431328209343085,0,0,25.49293966623877,321.82915698849536,BLK;CD79B;CD79A;MEF2C;MS4A1
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),5/47,3.6685186157719727e-06,0.00031849411618747577,0,0,24.884711779448622,311.45015021757234,RPS15;RPL5;RPL11;RPS20;RPL37
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),5/50,5.007413746042903e-06,0.0003985066772892477,0,0,23.22222222222222,283.4177242058149,RPS15;RPL5;RPS5;RPL11;RPL23A
GO_Biological_Process_2023,B Cell Activation (GO:0042113),6/92,6.766054391072682e-06,0.0004970447648826471,0,0,14.706086095992084,175.05525540301434,CD79B;CD79A;MEF2C;BANK1;MS4A1;CD22
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),3/12,2.5822694403897266e-05,0.0016440448770481,0,0,68.35395189003437,722.1087027443646,CD74;LGALS1;P4HB
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),3/12,2.5822694403897266e-05,0.0016440448770481,0,0,68.35395189003437,722.1087027443646,CD74;LGALS1;P4HB
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),5/91,9.34850092959024e-05,0.0055798864923491,0,0,12.12607099143207,112.5021635851238,RPS15;RPL5;RPS6;RPL11;RPL35A
