Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),39/93,3.370856605086485e-85,1.0045152683157724e-82,0,0,1306.3030303030305,254081.90398264627,RPL5;RPL3;RPL32;RPL10;RPL34;RPL12;RPL11;RPL8;RPL10A;RPS15;RPS14;RPL7A;RPS16;RPS15A;RPL18A;RPS18;RPL36;RPL14;RPL13;RPL38;RPL37;RPS2;RPS27A;RPL39;RPS13;RPL19;RPS7;RPS8;RPS5;RPS6;RPL35A;RPL23A;RPS28;RPL37A;RPL26;FAU;RPL28;RPS21;RPS23
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),39/158,2.1685918375811763e-74,2.7881815912182036e-72,0,0,590.8395721925134,100216.56502029485,RPL5;RPL3;RPL32;RPL10;RPL34;RPL12;RPL11;RPL8;RPL10A;RPS15;RPS14;RPL7A;RPS16;RPS15A;RPL18A;RPS18;RPL36;RPL14;RPL13;RPL38;RPL37;RPS2;RPS27A;RPL39;RPS13;RPL19;RPS7;RPS8;RPS5;RPS6;RPL35A;RPL23A;RPS28;RPL37A;RPL26;FAU;RPL28;RPS21;RPS23
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),40/183,2.8068942193471847e-74,2.7881815912182036e-72,0,0,554.0419580419581,93832.11290247962,RPL5;RPL3;RPL32;RPL10;RPL34;RPL12;RPL11;RPL8;RPL10A;RPS15;EEF1B2;RPS14;RPL7A;RPS16;RPS15A;RPL18A;RPS18;RPL36;RPL14;RPL13;RPL38;RPL37;RPS2;RPS27A;RPL39;RPS13;RPL19;RPS7;RPS8;RPS5;RPS6;RPL35A;RPL23A;RPS28;RPL37A;RPL26;FAU;RPL28;RPS21;RPS23
GO_Biological_Process_2023,Translation (GO:0006412),40/234,1.4883270806459145e-69,1.1088036750812063e-67,0,0,407.340206185567,64555.5686284652,RPL5;RPL3;RPL32;RPL10;RPL34;RPL12;RPL11;RPL8;RPL10A;RPS15;EEF1B2;RPS14;RPL7A;RPS16;RPS15A;RPL18A;RPS18;RPL36;RPL14;RPL13;RPL38;RPL37;RPS2;RPS27A;RPL39;RPS13;RPL19;RPS7;RPS8;RPS5;RPS6;RPL35A;RPL23A;RPS28;RPL37A;RPL26;FAU;RPL28;RPS21;RPS23
GO_Biological_Process_2023,Gene Expression (GO:0010467),39/296,1.0626614552320215e-62,6.333462273182848e-61,0,0,271.67562787407144,38767.97604179457,RPL5;RPL3;RPL32;RPL10;RPL34;RPL12;RPL11;RPL8;RPL10A;RPS15;RPS14;RPL7A;RPS16;RPS15A;RPL18A;RPS18;RPL36;RPL14;RPL13;RPL38;RPL37;RPS2;RPS27A;RPL39;RPS13;RPL19;RPS7;RPS8;RPS5;RPS6;RPL35A;RPL23A;RPS28;RPL37A;RPL26;FAU;RPL28;RPS21;RPS23
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),17/118,3.2046337744695056e-26,1.5916347746531878e-24,0,0,101.24002400240023,5943.054111202585,RPL5;RPS7;RPS8;RPS5;RPS6;RPL11;RPL35A;RPS15;RPS14;RPS28;RPS16;RPS15A;RPL14;RPL38;RPL26;RPS13;RPS23
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),16/155,3.0071967472366543e-22,1.2802066152521755e-20,0,0,67.07067287346594,3323.745124141208,RPL5;RPS7;RPS8;RPS5;RPS6;RPL11;RPL35A;RPS15;RPS14;RPS28;RPS16;RPS15A;RPL14;RPL26;RPS13;RPS23
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),11/84,1.188950387912571e-16,4.428840194974329e-15,0,0,76.79908675799086,2816.091230823166,RPS15;RPS14;RPS28;RPS16;RPS15A;RPS7;RPS8;RPS5;RPS6;RPS13;RPS23
GO_Biological_Process_2023,rRNA Processing (GO:0006364),11/101,9.868852367784226e-16,3.2676866728885554e-14,0,0,62.23931623931624,2150.491480208646,RPS15;RPL5;RPS14;RPS28;RPS16;RPS7;RPS6;RPL11;RPL14;RPL35A;RPL26
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),10/91,2.02196298152334e-14,6.025449684939554e-13,0,0,61.32407407407408,1933.678215248935,RPS15;RPL5;RPS28;RPS16;RPS7;RPS6;RPL11;RPL14;RPL35A;RPL26
