Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),11/93,1.932383441256258e-21,3.903414551337641e-19,0,0,296.58265582655827,14145.667779460664,RPS15A;RPL32;RPS8;RPS18;RPL11;RPL35A;RPL37;RPS27A;RPL39;RPS21;RPS23
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),11/158,8.295789761106054e-19,8.378747658717112e-17,0,0,164.9002267573696,6865.351929158693,RPS15A;RPL32;RPS8;RPS18;RPL11;RPL35A;RPL37;RPS27A;RPL39;RPS21;RPS23
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),11/183,4.341636954927394e-18,2.9233688829844453e-16,0,0,140.7545219638243,5627.123721068226,RPS15A;RPL32;RPS8;RPS18;RPL11;RPL35A;RPL37;RPS27A;RPL39;RPS21;RPS23
GO_Biological_Process_2023,Translation (GO:0006412),11/234,6.797421560666531e-17,3.432697888136599e-15,0,0,108.28450423517688,4031.150901952523,RPS15A;RPL32;RPS8;RPS18;RPL11;RPL35A;RPL37;RPS27A;RPL39;RPS21;RPS23
GO_Biological_Process_2023,Gene Expression (GO:0010467),11/296,9.245922216978646e-16,3.735352575659373e-14,0,0,84.46198830409357,2923.8357572598884,RPS15A;RPL32;RPS8;RPS18;RPL11;RPL35A;RPL37;RPS27A;RPL39;RPS21;RPS23
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),5/118,9.480967662293813e-08,3.191925779638917e-06,0,0,58.6047197640118,947.720034591558,RPS15A;RPS8;RPL11;RPL35A;RPS23
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),5/155,3.698415887750061e-07,1.0672571561793034e-05,0,0,44.06666666666667,652.6357527737483,RPS15A;RPS8;RPL11;RPL35A;RPS23
GO_Biological_Process_2023,B Cell Activation (GO:0042113),4/92,1.9197360386602072e-06,4.847333497617023e-05,0,0,56.51136363636363,743.8773248744081,CD79B;CD79A;BANK1;MS4A1
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),3/46,1.262892516653142e-05,0.00028344920929326074,0,0,81.82079343365253,922.8993354216932,CD79B;CD79A;MS4A1
GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),3/68,4.1113387043807226e-05,0.000830490418284906,0,0,54.067873303167424,546.0410101028511,CD79B;CD79A;MS4A1
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),3/84,7.737460004971785e-05,0.0014208790190948,0,0,43.35294117647059,410.4158777071528,RPS15A;RPS8;RPS23
GO_Biological_Process_2023,Lymphocyte Differentiation (GO:0030098),3/91,9.821177076997982e-05,0.0016532314746279,0,0,39.8903743315508,368.12371156267426,CD79B;CD79A;MS4A1
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),3/134,0.00030840217370871873,0.0047920953145508,0,0,26.738661876964525,216.15817338090815,CD79B;CD79A;MS4A1
GO_Biological_Process_2023,"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",2/30,0.00040637445946356223,0.0054725093874426,0,0,79.17460317460318,618.2139479571657,RPS8;RPS21
GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),2/30,0.00040637445946356223,0.0054725093874426,0,0,79.17460317460318,618.2139479571657,CD74;HLA-DQB2
GO_Biological_Process_2023,B Cell Proliferation (GO:0042100),2/31,0.0004341401026524155,0.0054810187959867,0,0,76.44061302681992,591.8141768431133,CD79A;MS4A1
GO_Biological_Process_2023,Lymphocyte Proliferation (GO:0046651),2/38,0.0006535983868982156,0.0077662867149082,0,0,61.55555555555556,451.387965030658,CD79A;MS4A1
GO_Biological_Process_2023,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),2/44,0.0008763666329947344,0.0098347811036075,0,0,52.74603174603175,371.31761233322095,CD74;CXCR4
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),2/47,0.0009996316450557327,0.0106276627526977,0,0,49.22222222222222,340.0331999878986,RPL11;RPL37
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),2/54,0.0013177506939226,0.0133092820086187,0,0,42.58119658119658,282.3912150075315,RPL11;RPL35A
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),2/90,0.0036094335277519,0.0338656465341771,0,0,25.116161616161616,141.25842758872437,CD74;BANK1
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),2/91,0.003688337741346,0.0338656465341771,0,0,24.83270911360799,139.12722450187454,RPL11;RPL35A
GO_Biological_Process_2023,ncRNA Processing (GO:0034470),2/100,0.004434499847536,0.0380549622907837,0,0,22.54195011337869,122.13995997533476,RPL11;RPL35A
GO_Biological_Process_2023,rRNA Processing (GO:0006364),2/101,0.0045213816583109,0.0380549622907837,0,0,22.31313131313131,120.46720485255872,RPL11;RPL35A
GO_Biological_Process_2023,Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),1/5,0.0049904406959516,0.038771885407009,0,0,262.8421052631579,1393.123889480945,CXCR4
GO_Biological_Process_2023,Regulation Of Type 2 Immune Response (GO:0002828),1/5,0.0049904406959516,0.038771885407009,0,0,262.8421052631579,1393.123889480945,CD74
GO_Biological_Process_2023,Regulation Of Prostaglandin Biosynthetic Process (GO:0031392),1/6,0.0059856908667451,0.0431824841100901,0,0,210.26315789473685,1076.2074808846232,CD74
GO_Biological_Process_2023,Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280),1/6,0.0059856908667451,0.0431824841100901,0,0,210.26315789473685,1076.2074808846232,CD74
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),2/125,0.0068399467111769,0.0454825538911135,0,0,17.937669376693766,89.41883946655669,CD74;CXCR4
GO_Biological_Process_2023,Store-Operated Calcium Entry (GO:0002115),1/7,0.0069799958941807,0.0454825538911135,0,0,175.21052631578948,869.8689177892479,MS4A1
GO_Biological_Process_2023,"Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",1/7,0.0069799958941807,0.0454825538911135,0,0,175.21052631578948,869.8689177892479,RPS21
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),2/130,0.0073783141926676,0.0465756083412144,0,0,17.23263888888889,84.5986448078777,CD74;BANK1
GO_Biological_Process_2023,Modification-Dependent Macromolecule Catabolic Process (GO:0043632),1/8,0.0079733565142536,0.0473711181140949,0,0,150.17293233082708,725.5830081396662,RPS27A
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667),1/8,0.0079733565142536,0.0473711181140949,0,0,150.17293233082708,725.5830081396662,RPL11
GO_Biological_Process_2023,Positive Regulation Of Monocyte Differentiation (GO:0045657),1/9,0.0089657734963174,0.048948276925841,0,0,131.39473684210526,619.439581424405,CD74
GO_Biological_Process_2023,rRNA 3'-End Processing (GO:0031125),1/9,0.0089657734963174,0.048948276925841,0,0,131.39473684210526,619.439581424405,RPS21
