Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Cation Transmembrane Transport (GO:1904064),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,CTSS
GO_Biological_Process_2023,Neuron Maturation (GO:0042551),1/17,0.0168712348172723,0.0458962407213971,0,0,65.67105263157895,268.0787715603985,C1QA
GO_Biological_Process_2023,Base Conversion Or Substitution Editing (GO:0016553),1/17,0.0168712348172723,0.0458962407213971,0,0,65.67105263157895,268.0787715603985,RBM47
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),2/205,0.017594828894335,0.0458962407213971,0,0,10.824849480021896,43.73401814815725,GRN;ETS1
GO_Biological_Process_2023,3'-UTR-mediated mRNA Stabilization (GO:0070935),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,RBM47
GO_Biological_Process_2023,Lysosomal Lumen Acidification (GO:0007042),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,GRN
GO_Biological_Process_2023,Positive Regulation Of Interleukin-4 Production (GO:0032753),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,FCER1G
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,TYROBP
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,CD74
GO_Biological_Process_2023,Positive Regulation Of Osteoclast Differentiation (GO:0045672),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,TYROBP
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,CD74
GO_Biological_Process_2023,Response To Axon Injury (GO:0048678),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,TYROBP
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),1/16,0.0158863378646896,0.0458962407213971,0,0,70.05263157894737,290.1787210723924,CD74
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,FCER1G
GO_Biological_Process_2023,Intracellular Lipid Transport (GO:0032365),1/18,0.0178551954764704,0.0458962407213971,0,0,61.80495356037152,248.79341471282055,NPC2
GO_Biological_Process_2023,Response To Acidic pH (GO:0010447),1/17,0.0168712348172723,0.0458962407213971,0,0,65.67105263157895,268.0787715603985,CTSS
